TRANSACTIONID,CUSTOMERID,ACCOUNTID,TRANSACTIONTYPEID,BRANCHID,DATEID,AMOUNT,BALANCEAFTERTRANSACTION
635,14347,789,3,46,141,4325.6,13795.11
636,6947,16947,2,77,499,1125.8,5276.51
638,8092,18092,1,6,138,4488.86,14638.65
640,5338,15338,2,55,333,4519.07,12678.34
641,841,7498,3,5,489,2866.43,5805.61
642,10705,20705,2,39,112,2220.86,8419.25
643,11321,8702,3,60,644,4644.41,9483.33
644,3102,9970,3,56,930,3622.01,4480.3
645,293,3821,3,96,882,677.53,16352.03
646,1983,11983,2,93,344,2890.93,9154.3
647,11804,21804,2,14,648,4189.92,9319.9
648,12323,22323,2,21,988,4675.21,6412.95
649,819,6849,3,89,546,4847.09,18178.32
650,4645,14645,2,26,236,3096.98,13567.0
651,4956,14956,1,14,212,2788.54,17707.76
652,2295,3613,3,45,70,3995.92,10146.01
653,1875,11875,2,100,509,2701.71,1896.44
654,5544,15544,2,30,333,1517.16,7005.85
655,5645,15645,2,91,708,3556.76,9325.48
656,11283,21283,1,86,109,1086.4,1535.64
657,534,6455,3,10,801,4751.27,12750.5
658,10394,1544,3,59,479,196.21,2958.13
659,7009,5380,3,14,185,4067.78,12298.11
660,12368,7475,3,29,719,1245.11,7908.75
661,12747,656,3,87,622,910.19,14483.85
662,5078,6869,3,93,876,2950.39,8319.66
663,7345,9080,3,8,1074,1386.97,16250.05
664,6448,16448,1,41,985,2358.85,1946.26
665,5111,8313,3,25,840,2168.24,11860.01
666,4690,6143,3,40,774,1005.98,11076.25
667,9328,19328,2,32,791,3690.56,3854.02
668,11930,21930,2,2,834,3558.82,13094.67
669,12298,22298,1,2,1090,3442.36,14472.15
671,7468,5048,3,95,91,4761.04,9891.08
673,8645,18645,2,88,1017,3664.56,6090.8
674,14377,24377,2,68,324,2516.43,19483.74
675,8965,2863,3,35,176,4506.44,9298.63
676,7148,17148,2,93,977,3705.97,8052.53
677,2649,1606,3,90,711,4013.27,3114.89
678,11176,21176,1,62,643,299.59,4594.73
679,10937,20937,2,47,992,2925.96,555.24
680,1408,4168,3,71,63,2993.64,8578.11
681,5042,4001,3,9,503,4360.23,5336.79
682,6999,16999,1,7,129,3585.47,19930.14
683,10847,1340,3,67,249,2363.8,2246.91
684,13561,1038,3,59,655,1167.91,9746.14
685,1553,9077,3,55,191,1975.78,19938.47
686,393,10393,1,42,376,2741.72,10621.01
687,4891,14891,2,75,791,4010.75,11164.52
688,6679,16679,2,77,814,837.3,6201.46
690,8654,222,3,82,296,3980.47,1381.23
691,371,10371,1,80,1065,4108.77,19906.96
692,1765,11765,1,63,810,3002.19,12120.94
693,11315,4809,3,21,1045,1332.74,15970.73
695,9692,19692,1,37,807,187.34,6699.64
696,10322,20322,1,61,980,3143.09,5987.18
697,5461,15461,1,83,1069,2133.8,3737.22
698,10114,20114,2,34,996,3036.95,2487.36
699,2765,12765,2,55,499,4355.15,16870.7
700,10634,20634,2,5,212,420.08,7638.68
701,7563,767,3,5,590,459.64,7532.36
702,4848,6285,3,8,930,2640.41,19743.37
703,9876,19876,1,71,337,80.72,7750.77
706,12890,22890,1,33,1006,1441.76,2493.55
707,1964,11964,1,30,725,818.19,8702.77
708,6443,16443,1,71,331,816.63,2787.44
709,1312,11312,2,9,276,964.59,8348.18
710,3078,13078,2,7,723,155.59,12321.73
711,3606,13606,1,17,596,1609.42,17655.13
712,11856,21856,2,90,201,1809.02,15906.02
713,7396,2585,3,56,567,1116.0,13524.85
714,10238,20238,1,91,541,4764.61,16248.43
715,5872,15872,2,42,1073,1861.65,19429.6
716,14945,24945,2,4,459,3830.9,14837.18
717,11276,21276,2,30,228,2706.3,17373.58
718,8615,2490,3,8,67,4792.53,13991.63
719,5609,15609,2,33,693,2643.46,2737.9
720,5946,15946,1,23,707,4047.51,7501.39
721,14259,24259,2,20,965,4862.61,19708.08
722,9550,19550,1,78,985,1713.71,18689.98
723,13389,23389,2,93,368,2866.46,7646.72
724,683,10683,1,6,166,382.91,13582.13
725,10111,20111,2,5,1059,4263.64,3976.55
726,2059,12059,2,4,948,4427.76,11234.12
727,890,7751,3,98,959,230.71,14746.18
728,13497,23497,1,82,1081,1979.64,8056.49
729,5006,4874,3,76,1044,3232.8,14384.73
731,10586,2706,3,85,1008,4213.81,3298.07
732,3567,13567,2,38,199,3134.02,14120.87
733,13350,90,3,22,315,1812.89,6096.42
734,1278,11278,2,34,863,2101.15,9360.15
735,3530,13530,2,82,587,489.42,14391.4
736,281,10281,2,18,1075,2377.18,16884.56
737,1427,11427,2,40,33,3907.52,15512.98
738,6691,906,3,92,922,2299.08,8630.68
739,4450,14450,2,84,548,2766.58,3800.48
740,13442,23442,1,84,1012,239.7,7711.43
741,5389,1148,3,12,190,1203.34,13614.36
742,5306,7602,3,21,81,3147.55,5686.58
743,9162,19162,2,52,578,4628.51,16711.73
744,13876,23876,1,72,146,531.28,9256.92
745,10728,20728,2,88,1085,4986.05,18057.05
746,11009,7987,3,89,959,2037.71,7280.81
747,1150,11150,2,55,224,3448.09,7931.89
748,5529,15529,1,62,500,1746.05,15675.72
749,6483,16483,2,28,770,4533.16,1270.96
751,7346,5937,3,29,240,1259.64,12558.43
752,2235,12235,1,79,881,1605.48,14423.71
753,11755,21755,1,98,1026,1703.15,10426.1
754,85,10085,1,4,1095,1788.21,5591.7
755,970,10970,1,79,41,219.42,6828.5
756,4660,4844,3,28,900,4995.49,805.89
757,4123,4671,3,18,1064,2879.52,18287.97
758,12032,22032,2,73,14,3079.22,3745.8
759,8174,7108,3,73,791,2901.36,7356.91
760,10393,20393,1,73,571,3429.83,6253.18
762,14927,24927,1,48,680,1440.48,2935.71
763,13203,8043,3,97,206,2846.62,8964.85
765,12431,2963,3,23,527,4179.65,3552.36
766,4381,14381,2,92,738,3407.9,17800.73
767,9067,19067,1,25,673,3776.33,19877.58
768,6685,16685,2,29,86,52.74,14227.36
769,5000,15000,1,96,401,2468.51,2158.38
770,4518,7745,3,14,863,2483.51,14342.72
771,817,10817,2,74,671,3968.5,19823.32
772,11053,21053,1,33,686,2337.7,11201.79
773,13530,23530,1,7,576,4412.49,16967.05
774,8376,18376,1,68,982,639.93,4642.72
775,13504,23504,1,55,361,1963.7,5985.12
776,6324,16324,2,37,867,1560.12,12589.7
777,13560,23560,1,65,1009,4519.52,13635.98
778,14814,24814,2,29,17,2264.74,3490.58
780,11969,21969,2,95,405,3950.67,18857.5
781,12354,22354,2,41,519,1070.32,8029.18
783,12039,22039,2,48,574,3830.56,8200.38
784,3878,6062,3,37,199,4338.65,3818.31
785,1437,7929,3,19,1049,51.91,5303.25
786,5681,25016,1,42,50,2645.53,19608.58
788,5265,1882,3,89,533,1710.27,1008.06
789,7986,17986,1,42,1020,1878.76,1402.61
790,437,2086,3,9,918,2604.64,7595.42
791,8519,6027,3,86,415,3615.78,4987.76
792,178,6134,3,18,381,3820.22,3928.86
794,8408,337,3,72,1017,2312.59,16037.41
795,2370,8605,3,99,1079,4200.48,19775.36
796,8198,18198,1,56,794,1510.6,18827.37
797,14501,24501,1,35,206,2320.89,5242.11
798,990,2556,3,23,767,3538.42,10597.18
799,8243,4629,3,92,1017,2350.59,13952.8
800,1009,11009,1,20,196,785.61,19499.09
802,215,10215,2,64,252,2936.67,3594.17
803,9418,19418,1,69,813,359.27,5367.76
804,10471,20471,1,60,711,279.66,4982.98
805,12982,133,3,14,728,4417.85,11696.09
806,9356,19356,1,83,1016,3854.44,11064.68
807,9948,19948,2,18,315,2150.54,5186.64
808,10414,8704,3,97,922,4633.07,17302.27
809,863,10863,2,46,841,3346.87,9602.05
810,1731,11731,1,93,240,1308.76,11416.09
811,11020,2620,3,54,656,2761.64,6650.87
812,13691,23691,1,99,591,4136.55,19106.45
813,14887,24887,2,79,788,4884.41,11175.99
814,2450,7954,3,85,987,3667.02,16701.4
815,3457,5954,3,43,1070,1645.54,10518.76
816,4892,14892,1,32,499,4500.57,16732.84
817,14022,24022,1,85,963,2664.62,12892.19
818,7881,17881,2,46,641,4124.96,508.43
819,9657,19657,1,35,724,2911.58,13473.47
820,6143,16143,1,21,1079,2649.28,994.11
821,9035,19035,2,82,1062,4044.17,12679.14
823,7436,17436,2,50,774,3983.51,1186.6
824,13620,23620,1,33,561,4667.54,6975.85
826,6738,16738,2,51,842,837.12,19027.31
827,13916,23916,2,21,1095,2046.31,9061.63
828,5876,15876,1,74,180,4375.8,16371.58
829,2376,12376,1,53,893,1833.28,2554.07
830,4813,14813,2,61,784,517.34,912.67
831,2474,12474,1,62,243,3670.38,16922.34
832,7732,17732,1,92,744,956.14,5173.25
833,14778,24778,2,16,980,818.31,15555.43
834,900,4246,3,81,457,3443.62,1775.79
835,4142,25825,2,25,1054,860.66,15718.2
836,1939,11939,1,97,138,2551.11,5267.94
837,3943,13943,2,96,740,2394.2,11819.74
838,13843,23843,2,75,1088,1322.29,1308.87
839,13904,3073,3,34,630,4124.78,1791.92
840,1573,11573,2,33,789,1340.62,11394.42
841,8868,1390,3,32,27,2642.82,8892.52
842,10436,20436,1,70,431,1223.58,4802.89
843,8834,18834,1,74,621,2877.33,7429.94
844,3722,13722,2,77,332,861.47,985.49
845,7382,17382,2,13,209,4878.92,15305.13
846,13907,23907,2,77,439,2139.3,8625.05
847,6281,16281,2,9,765,1172.8,15689.53
848,5512,15512,1,78,844,594.2,12770.59
849,6133,16133,1,32,1091,4402.26,19625.65
850,7533,2062,3,21,315,3584.82,10225.02
851,12685,22685,2,36,762,4232.55,3469.39
852,11460,21460,2,79,575,478.5,1518.77
853,6414,1721,3,12,909,1807.93,14569.9
854,10692,20692,2,36,280,976.03,10804.8
855,8770,18770,2,58,419,4347.24,10021.84
856,8255,18255,1,70,1022,938.88,8283.11
857,11364,9784,3,15,591,353.11,8940.84
858,6875,8951,3,75,407,2047.57,11353.87
859,13776,23776,1,73,1078,3236.92,14047.57
860,13887,23887,1,22,452,2748.58,11263.24
861,1257,457,3,58,649,2360.28,19635.27
862,2491,12491,2,75,526,2131.29,18790.38
863,203,10203,2,79,1095,2620.02,19341.45
864,1134,11134,2,17,757,3918.98,4747.08
866,2538,12538,2,28,425,4117.06,8076.0
867,4477,14477,2,81,1058,3284.69,18827.86
868,11986,21986,2,8,965,613.29,14349.73
869,8898,18898,1,97,928,1976.82,17729.16
870,10505,20505,2,98,520,1514.62,6557.06
871,11806,21806,1,24,256,1199.08,6812.26
872,13307,23307,2,88,623,463.95,8194.68
873,3510,13510,1,37,258,3639.91,10381.96
874,865,10865,2,43,31,2593.48,14320.14
875,8256,8086,3,34,457,1113.06,8755.43
876,1552,11552,1,1,154,3852.22,14161.05
877,6163,2462,3,65,550,2657.0,4903.74
878,7730,17730,1,27,353,4949.0,14310.42
879,8180,18180,2,38,560,4937.95,5615.28
881,4792,14792,1,72,810,3876.61,3070.55
882,4022,3550,3,71,600,2174.1,13709.66
883,1660,11660,1,97,1077,2222.7,4579.1
884,3099,5892,3,4,381,1895.15,10903.71
885,11958,8848,3,69,1083,1876.17,1483.74
886,2735,12735,2,74,208,3023.94,13312.6
887,10470,20470,1,44,953,917.8,6885.53
888,8022,7799,3,24,654,4105.57,19414.98
890,2998,1372,3,28,828,4382.44,7992.5
891,5516,4217,3,59,46,4992.57,3999.3
892,408,10408,2,65,839,3619.84,11488.6
893,9233,19233,2,60,111,3049.96,9819.2
894,14927,3903,3,45,504,3874.82,5968.74
895,714,10714,2,93,84,4040.21,17939.22
896,8418,18418,2,30,974,3123.38,805.0
897,3915,13915,2,38,897,1999.0,8917.65
898,7024,17024,1,17,218,953.44,13553.11
900,7621,580,3,69,632,238.39,5303.65
901,11655,9958,3,52,955,3486.57,705.84
902,2183,3011,3,15,436,947.24,13407.64
903,3728,7167,3,26,1086,4398.66,4635.76
904,10522,5633,3,22,160,4315.38,12351.44
905,2151,12151,2,9,381,788.16,1803.23
906,5151,15151,1,30,852,3389.76,19048.89
907,1766,11766,1,56,238,1401.29,17591.06
909,3352,3410,3,52,423,3307.94,2514.81
911,12158,2756,3,79,35,3993.06,5390.8
912,4785,14785,2,90,938,2282.73,4061.15
913,4733,8185,3,12,1059,4225.06,3287.8
914,13890,23890,2,100,860,3432.84,2290.55
915,13750,23750,1,95,466,3404.22,9488.0
916,10529,20529,2,22,1090,1315.08,16953.87
917,8256,7842,3,23,394,957.98,1677.8
918,7076,7930,3,96,584,2169.27,8170.84
919,14816,827,3,12,181,4136.78,8977.36
920,7733,17733,1,38,95,1431.76,11985.1
921,12056,22056,1,51,172,3174.81,16560.12
922,5131,15131,2,51,904,4449.74,13446.0
923,11453,21453,2,20,225,1294.26,6659.15
924,14351,24351,2,5,175,3854.62,7977.0
925,7290,17290,1,19,693,1865.13,8137.63
926,6779,8001,3,81,28,2120.64,15397.08
927,1060,25413,1,37,891,1991.08,15351.46
928,13685,5250,3,17,996,3609.59,7251.08
929,4147,14147,1,37,982,430.48,11878.2
930,13624,23624,1,10,1047,2018.49,1891.15
931,14041,24041,2,24,630,3223.95,8737.47
932,12371,22371,1,8,735,1826.7,10588.38
933,14229,6834,3,70,653,3392.09,4215.5
934,4116,14116,2,57,655,3239.38,5362.91
935,6620,5090,3,90,842,4261.26,16989.59
936,2843,774,3,98,343,3183.84,5040.77
937,5142,15142,1,74,47,2930.58,5959.49
938,7712,17712,2,62,1059,1423.85,15620.71
939,965,10965,1,49,949,3903.29,7136.05
940,604,5427,3,52,582,1565.49,13484.48
941,3107,13107,2,56,892,490.23,16465.05
942,1986,11986,2,79,142,4142.01,12056.77
944,4760,14760,1,21,443,2507.61,4926.85
946,2836,12836,2,99,12,202.63,8257.42
947,6815,25785,2,80,1014,3123.93,14859.41
948,8672,527,3,11,1017,845.42,10296.26
949,11531,21531,2,20,719,4473.75,12212.43
950,11916,21916,1,70,910,2657.08,6401.86
951,222,1416,3,74,635,1187.56,16023.78
952,10817,9852,3,77,694,4570.82,16825.02
953,13212,9657,3,6,991,2764.09,15708.43
954,1353,11353,1,21,276,3202.57,6313.74
955,11633,665,3,56,1057,3231.64,12940.29
956,6865,16865,2,31,489,1878.77,17639.43
957,2962,3571,3,92,156,532.11,11514.78
958,13754,23754,1,12,255,4454.77,10521.77
959,5631,15631,2,85,516,1960.39,7336.4
960,1084,6295,3,13,348,4691.38,19948.13
961,7545,2676,3,96,995,3482.29,12378.72
962,3960,7590,3,52,626,4054.16,6980.18
963,5855,244,3,73,574,1410.34,11830.71
964,871,10871,1,95,839,178.5,16033.98
965,11218,21218,1,66,987,4612.73,2708.84
966,14724,24724,2,31,219,697.79,18145.95
967,1508,411,3,56,780,1562.55,9618.46
968,8634,18634,2,33,194,4848.28,2308.37
969,6312,5461,3,52,515,2194.08,16666.82
970,77,10077,2,80,668,4914.39,2232.06
971,5985,15985,2,95,757,2623.17,7087.87
972,5031,15031,2,75,91,4003.56,10490.81
973,8247,18247,1,17,839,4813.47,8504.98
974,11533,2762,3,2,1053,1728.69,10813.55
975,5009,1417,3,48,554,3534.14,18683.56
976,9823,8060,3,63,1064,338.99,12976.45
977,13816,1247,3,20,696,3967.61,16831.0
978,4055,6244,3,4,1029,4778.85,17747.63
980,14387,7470,3,30,782,2605.3,13005.55
981,457,10457,1,61,1051,1642.6,7901.16
982,3647,538,3,83,952,491.89,17260.88
983,56,10056,2,48,899,4136.59,16679.07
984,1280,11280,2,1,561,2301.98,8777.6
985,12547,22547,2,29,830,2300.51,18189.95
986,1616,1298,3,12,853,4057.6,12590.37
987,2948,12948,2,34,914,2228.74,4299.74
988,1131,8233,3,90,705,2556.05,1176.0
989,6896,5382,3,75,197,4646.05,13388.54
990,3970,13970,2,81,999,3293.05,10886.02
991,6894,16894,2,60,638,3544.4,11673.91
992,14454,24454,2,99,323,4400.43,15608.13
993,8402,7601,3,24,526,1177.25,19269.65
994,3311,13311,1,12,1025,1320.66,7339.46
995,2407,6674,3,4,450,4112.34,5562.01
996,11695,25444,1,94,661,2557.43,8747.18
997,1262,11262,2,54,734,3750.83,8391.55
998,1798,11798,1,3,46,1049.11,11867.85
999,13916,23916,2,13,832,3939.3,7503.52
1000,9814,19814,2,54,1017,3038.96,4453.51
1001,4798,4395,3,89,982,2701.34,11095.59
1002,8723,18723,1,24,737,3220.63,5028.38
1003,291,5671,3,15,1092,2260.68,12418.07
1004,12295,22295,1,2,518,4089.61,12022.35
1005,8463,18463,2,35,475,1165.74,17453.29
1006,5353,1478,3,29,214,671.28,16961.2
1007,8306,18306,2,42,299,610.94,18617.14
1008,11018,21018,2,42,224,3410.54,13356.59
1009,1632,6806,3,59,1061,3010.2,7633.05
1010,3980,13980,2,64,453,2163.94,13452.31
1011,10077,20077,1,93,712,1825.97,15188.05
1012,7174,6245,3,97,1038,1659.89,12561.35
1013,1117,11117,2,79,860,1628.62,9253.93
1014,7606,17606,2,6,602,4014.55,1932.74
1015,5980,15980,1,36,981,2121.31,7167.46
1016,12111,22111,1,12,444,3076.29,19507.32
1017,3195,13195,1,87,839,1655.55,572.6
1019,6737,8374,3,82,1058,666.82,10678.27
1020,6901,1064,3,36,1001,1785.3,988.77
1022,14342,5488,3,19,307,2625.92,16370.25
1023,8819,18819,1,74,540,4131.33,7960.53
1024,11264,21264,2,18,758,2025.11,10055.18
1026,13028,2301,3,48,623,2752.6,2499.42
1027,10953,20953,1,55,799,1166.84,7280.91
1028,4821,9708,3,29,1058,4908.08,5445.87
1030,14614,25580,1,76,514,4221.88,10305.54
1031,13662,5293,3,45,211,605.21,5378.51
1032,14335,24335,1,81,379,2677.85,4691.13
1033,357,10357,1,69,169,2931.9,15733.89
1034,8106,8423,3,25,1035,3565.08,8651.38
1036,11428,986,3,22,659,507.78,7293.67
1037,426,10426,1,86,621,4187.57,9760.37
1038,5517,15517,1,61,201,1615.39,7564.35
1039,13917,6035,3,5,272,4118.7,6807.11
1041,14419,24419,1,26,931,1257.75,11999.98
1042,1848,11848,1,25,416,2731.53,14838.29
1043,9213,19213,2,60,803,881.6,3044.49
1044,12521,22521,2,91,30,3445.93,3046.36
1045,12405,22405,1,22,1017,2783.47,14003.13
1046,4718,9831,3,77,684,397.29,17436.01
1047,11912,8724,3,59,905,1574.15,11647.85
1048,5903,15903,2,35,767,795.76,8640.33
1049,6769,9187,3,100,85,4262.09,18441.3
1050,13722,23722,1,71,1055,2653.65,651.21
1051,3488,13488,1,96,925,2037.05,7607.75
1052,8319,18319,2,62,962,110.86,19777.61
1053,2664,12664,1,72,1092,1773.73,10916.21
1054,7135,6613,3,19,756,797.18,5757.31
1055,8042,2115,3,76,814,2955.52,6531.9
1056,1389,3226,3,20,998,2762.06,19963.98
1057,11778,21778,2,29,578,1921.01,3229.32
1058,7764,17764,2,88,795,1147.28,5390.73
1059,2881,12881,2,24,249,4250.77,18143.77
1060,5024,7039,3,50,1052,1927.35,6039.89
1062,14380,24380,1,51,1083,2742.41,898.12
1063,10196,5973,3,24,653,575.4,18243.01
1064,2842,12842,1,46,41,1356.28,14341.74
1065,4252,14252,1,77,118,319.23,1458.19
1066,6853,16853,2,14,832,590.88,15636.37
1067,3645,13645,2,45,586,1563.79,10091.96
1068,12110,22110,1,95,28,994.01,13148.69
1069,10752,6268,3,47,843,3333.03,4537.03
1070,1873,11873,2,48,104,1648.49,11198.16
1071,9013,4844,3,95,564,3650.48,10981.53
1072,4294,14294,1,38,814,2697.6,8315.53
1073,8101,18101,1,12,342,2484.19,16224.27
1074,8322,18322,1,2,671,3498.66,17717.26
1075,1219,4798,3,42,777,1012.22,3053.2
1076,5030,4375,3,70,828,3317.44,12246.64
1077,9224,19224,1,88,1014,2072.14,11464.55
1078,143,6383,3,95,689,2655.25,11870.93
1079,9226,19226,2,84,651,2962.13,10530.24
1080,7723,17723,2,47,658,2392.89,19171.44
1081,11215,21215,2,44,585,3846.38,2149.49
1082,5175,1149,3,23,284,3601.68,13415.68
1083,14977,24977,1,68,946,2942.29,10779.15
1084,6905,5790,3,68,979,4431.15,8970.54
1085,5401,2839,3,20,13,204.66,1382.32
1086,2653,12653,1,68,1018,4349.07,10912.79
1087,14466,24466,1,6,1084,2227.91,5377.86
1088,8636,1880,3,50,1083,4146.58,2875.47
1089,1918,3840,3,87,86,465.21,6960.88
1091,12181,22181,1,51,243,1737.97,8889.42
1092,12997,9777,3,73,845,2837.54,3964.39
1093,3851,2572,3,89,537,410.07,8182.93
1094,9833,19833,1,30,501,61.25,8524.34
1095,6221,16221,1,58,443,4081.82,19166.35
1096,9303,19303,1,59,1065,146.01,16441.08
1097,8883,18883,1,37,986,1589.36,19124.81
1098,12791,22791,1,100,459,4108.31,3946.8
1099,3007,13007,1,73,204,3778.6,9281.9
1100,768,10768,2,67,921,2338.29,19210.71
1101,2254,12254,1,44,604,1687.72,5387.66
1102,6321,16321,1,100,341,4792.88,18102.92
1103,8746,1063,3,32,747,214.6,11243.66
1104,1417,11417,1,68,689,404.44,9489.8
1105,9512,19512,2,80,841,732.99,13774.72
1106,9308,8020,3,13,948,4051.8,8126.15
1108,4438,8228,3,3,497,1851.12,4048.45
1110,9114,19114,2,30,795,4694.88,3675.53
1112,13660,23660,2,72,1036,952.98,5929.15
1113,14417,24417,1,2,720,4332.14,8853.05
1114,13183,5091,3,60,932,2925.02,4647.35
1115,447,10447,2,16,1081,2881.09,6179.94
1116,9638,19638,2,90,802,2234.95,9378.26
1117,7744,5159,3,1,253,3208.6,1151.11
1118,9573,9842,3,64,682,1662.4,9015.84
1119,3830,1940,3,95,348,879.79,10035.37
1120,9520,5258,3,72,133,1229.15,858.52
1121,9012,371,3,45,1051,3703.5,18456.64
1122,13462,3441,3,18,535,4245.89,7558.17
1123,12883,22883,2,35,977,483.0,17757.51
1124,8928,18928,2,33,187,1710.13,777.72
1126,13584,23584,2,61,390,2324.2,5494.9
1127,8740,18740,1,86,214,1081.76,16609.48
1128,13953,23953,2,88,265,2513.96,6521.36
1129,6102,8052,3,14,873,4498.03,13349.78
1130,3761,2014,3,53,569,2011.4,13977.61
1131,4325,14325,1,49,997,4877.2,13771.99
1132,12786,22786,2,36,764,2179.11,2215.77
1133,1450,11450,1,49,846,454.63,3022.95
1135,14896,24896,1,84,750,2049.31,11863.46
1136,4419,2853,3,91,744,1738.8,13327.83
1137,13885,23885,2,96,364,1888.04,13097.62
1138,201,938,3,39,20,2706.58,18576.1
1139,5362,15362,2,89,588,2727.54,2721.24
1140,9840,195,3,89,378,2247.82,14709.56
1141,2539,2869,3,80,139,2609.96,2235.77
1142,10516,5125,3,1,335,4644.13,15950.01
1143,5882,15882,2,11,204,3475.24,14158.3
1144,383,1619,3,61,64,4842.51,8476.76
1145,11945,9637,3,62,833,2186.51,16825.62
1146,14252,6122,3,87,648,1380.72,4771.14
1147,13165,23165,2,22,333,2491.12,14002.55
1148,5091,15091,2,62,1078,4873.97,19579.15
1149,13190,23190,2,96,447,333.93,17741.97
1150,11145,6840,3,35,1037,3215.83,12914.05
1152,803,10803,2,68,5,3807.77,610.98
1153,8636,8023,3,63,409,1303.8,14153.09
1154,14515,24515,1,11,337,1708.64,10516.59
1156,11275,21275,1,31,912,4649.11,2510.57
1157,3152,13152,2,2,316,3679.51,7708.3
1158,13779,4061,3,24,997,4793.53,14425.45
1159,13782,23782,2,51,400,4966.98,1702.93
1160,11603,21603,2,33,968,4421.86,9283.62
1161,13435,23435,1,86,553,4179.94,14638.91
1162,713,10713,2,24,765,3155.28,1229.03
1163,3728,2444,3,44,589,991.39,18313.13
1165,9997,19997,1,62,805,1395.91,6299.7
1166,7810,4137,3,60,982,869.64,575.08
1167,9996,1254,3,17,502,3820.14,10245.71
1168,9775,19775,1,44,694,4618.57,8389.47
1169,8529,18529,1,72,507,1498.57,2504.07
1170,4160,14160,2,79,322,3307.43,10938.98
1171,5361,2384,3,75,534,1043.19,19437.08
1173,460,10460,1,40,808,2454.93,4392.65
1174,11589,6442,3,51,240,4970.6,15309.01
1175,926,10926,1,57,715,2483.4,15494.17
1176,4846,14846,2,42,904,1908.08,15261.82
1177,3288,9548,3,95,936,2245.76,13263.88
1178,9388,19388,2,40,314,3594.6,8381.57
1179,10158,9458,3,47,872,727.49,8445.54
1180,4616,3305,3,99,633,4125.42,3960.58
1181,10445,20445,1,60,847,3876.36,826.36
1182,3396,5805,3,65,627,3259.21,19864.71
1183,14411,24411,2,37,67,4827.91,18508.15
1184,4218,14218,2,98,1062,1070.04,1304.66
1185,368,10368,1,20,263,3509.48,11899.45
1186,3241,6421,3,100,689,3925.63,19308.29
1187,9392,2811,3,15,440,3376.71,734.77
1189,8820,18820,1,30,309,3756.43,934.2
1190,7387,7174,3,92,665,4869.19,519.0
1191,3302,9817,3,59,1076,926.51,1428.59
1192,3095,13095,2,75,1023,1453.27,12513.71
1193,12499,22499,1,1,702,3272.98,14119.93
1194,13187,9329,3,20,1095,1581.0,9884.7
1195,1042,11042,2,41,835,4610.51,14847.37
1196,5829,15829,2,11,851,4950.42,5602.92
1197,2795,5046,3,96,952,2064.68,17234.35
1198,7671,17671,2,29,960,3047.09,2330.38
1199,14722,24722,2,56,422,1089.61,11474.53
1200,11899,21899,2,6,878,1382.89,10768.94
1201,1695,11695,2,7,280,2020.3,7133.61
1202,10425,20425,2,25,849,3177.07,6046.09
1203,11872,21872,2,99,628,4235.42,10147.78
1204,4504,9013,3,48,575,2195.89,11852.96
1205,2998,2653,3,53,707,2555.68,19933.19
1207,310,10310,2,56,750,4556.28,6205.47
1208,2018,12018,2,33,1056,1205.51,7897.18
1209,12325,22325,1,96,885,3479.97,17077.11
1210,3836,13836,2,83,850,3742.34,7378.06
1211,14969,24969,1,52,895,3902.35,10495.26
1212,12401,22401,1,80,504,1239.56,13169.28
1213,13101,23101,2,29,367,1928.31,18354.99
1214,6757,16757,2,22,852,1433.04,954.42
1215,5060,8347,3,43,9,2425.15,5461.19
1216,1411,11411,2,66,604,2763.85,1617.63
1217,1430,11430,1,61,95,3927.37,617.18
1218,6834,16834,1,23,999,420.13,19879.4
1220,12591,22591,2,29,187,989.87,9469.8
1221,10177,20177,2,7,260,2859.57,11863.17
1222,5982,15982,1,99,1071,2918.61,16537.63
1223,13795,898,3,68,981,4449.69,4691.53
1224,6284,16284,2,84,322,3709.15,19227.07
1225,11286,1848,3,81,662,571.83,11448.98
